trial,method,candidate_indices,selected_global_indices,built_edges,trains_used,tickets_connected,candidate_tickets,unconnected_candidates,ticket_coverage_rate,candidate_ticket_points,unconnected_candidate_points,printed_points_coverage_rate,predicted_ticket_value,printed_ticket_points,route_points,total_points,ticket_points_per_train,total_points_per_train,points_per_train,mean_blocked_ticket_points,worst_blocked_ticket_points,mean_blocked_retention,worst_blocked_retention
204,Original baseline,"2,5,6,7,14,21,22,23,28,32,43,44","14,6,2,23,7",Amsterdam--Bruxelles | Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Brest--Paris | Bruxelles--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Kharkov--Kyiv | Kyiv--Wilno | Marseille--Paris | Marseille--Roma | Palermo--Roma,43.0,5.0,12.0,7.0,0.4166666666666667,127.0,79.0,0.3779527559055118,48.0,48.0,69.0,117.0,1.1162790697674418,2.7209302325581395,2.7209302325581395,41.8,17.0,0.8708333333333332,0.3541666666666667
204,Learned revised,"2,5,6,7,14,21,22,23,28,32,43,44","23,14,43,21,22",Amsterdam--Frankfurt | Amsterdam--London | Athina--Palermo | Athina--Smyrna | Berlin--Frankfurt | Brest--Paris | Constantinople--Smyrna | Dieppe--London | Dieppe--Paris | Edinburgh--London | Marseille--Paris | Marseille--Roma | Palermo--Roma | Pamplona--Paris,43.0,5.0,12.0,7.0,0.4166666666666667,127.0,77.0,0.3937007874015748,50.48192727693033,50.0,69.0,119.0,1.1627906976744187,2.7674418604651163,2.7674418604651163,44.2,42.0,0.884,0.84
205,Original baseline,"5,6,14,18,19,21,23,28,29,32,37,42","14,6,29,28,23,21",Amsterdam--Bruxelles | Athina--Palermo | Athina--Smyrna | Brest--Paris | Bruxelles--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Constantinople--Smyrna | Kyiv--Wilno | Marseille--Paris | Pamplona--Paris | Sarajevo--Sofia | Sevastopol--Sochi,43.0,6.0,12.0,6.0,0.5,108.0,59.0,0.4537037037037037,49.0,49.0,66.0,115.0,1.1395348837209303,2.6744186046511627,2.6744186046511627,43.8,30.0,0.8938775510204081,0.6122448979591837
205,Learned revised,"5,6,14,18,19,21,23,28,29,32,37,42","23,14,6,29,28,21",Amsterdam--Bruxelles | Athina--Palermo | Athina--Smyrna | Brest--Paris | Bruxelles--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Constantinople--Smyrna | Kyiv--Wilno | Marseille--Paris | Pamplona--Paris | Sarajevo--Sofia | Sevastopol--Sochi,43.0,6.0,12.0,6.0,0.5,108.0,59.0,0.4537037037037037,49.49093720085796,49.0,66.0,115.0,1.1395348837209303,2.6744186046511627,2.6744186046511627,43.8,30.0,0.8938775510204081,0.6122448979591837
206,Original baseline,"1,6,14,16,18,22,24,30,34,37,38,40","14,30,40,6,38,16,18",Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Berlin--Warzawa | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Kyiv--Smolensk | Kyiv--Wilno | Moskva--Petrograd | Moskva--Smolensk | Palermo--Roma | Warzawa--Wilno,41.0,7.0,12.0,5.0,0.5833333333333334,102.0,35.0,0.6568627450980392,67.0,67.0,65.0,132.0,1.6341463414634145,3.2195121951219514,3.2195121951219514,56.4,14.0,0.8417910447761194,0.208955223880597
206,Learned revised,"1,6,14,16,18,22,24,30,34,37,38,40","38,14,40,6,30,16,18,34",Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Berlin--Warzawa | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Erzurum--Sochi | Kyiv--Wilno | Moskva--Petrograd | Palermo--Roma | Petrograd--Wilno | Rostov--Sochi | Warzawa--Wilno,45.0,8.0,12.0,4.0,0.6666666666666666,102.0,30.0,0.7058823529411765,71.96372169508625,72.0,72.0,144.0,1.6,3.2,3.2,61.4,19.0,0.8527777777777777,0.2638888888888889
207,Original baseline,"0,6,7,22,23,24,27,37,38,39,41,45","23,38,41,7,22,24,27",Amsterdam--Frankfurt | Amsterdam--London | Barcelona--Marseille | Berlin--Frankfurt | Berlin--Warzawa | Brest--Paris | Edinburgh--London | Frankfurt--Munchen | Frankfurt--Paris | Kyiv--Wilno | Marseille--Paris | Petrograd--Wilno | Warzawa--Wilno,40.0,7.0,12.0,5.0,0.5833333333333334,121.0,54.0,0.5537190082644629,67.0,67.0,59.0,126.0,1.675,3.15,3.15,52.4,28.0,0.7820895522388059,0.417910447761194
207,Learned revised,"0,6,7,22,23,24,27,37,38,39,41,45","38,6,45,7,41",Amsterdam--Bruxelles | Amsterdam--Essen | Athina--Sofia | Brest--Dieppe | Bruxelles--Dieppe | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Erzurum--Sevastopol | Essen--Khobenhaven | Khobenhaven--Stockholm | Kyiv--Wilno | Petrograd--Stockholm | Petrograd--Wilno,45.0,5.0,12.0,7.0,0.4166666666666667,121.0,51.0,0.5785123966942148,70.9449121656196,70.0,74.0,144.0,1.5555555555555556,3.2,3.2,70.0,70.0,1.0,1.0
208,Original baseline,"2,12,19,24,25,27,28,29,35,38,43,44","38,24,43,12,35,19",Athina--Brindisi | Berlin--Danzic | Berlin--Frankfurt | Brindisi--Roma | Bruxelles--Frankfurt | Dieppe--London | Dieppe--Paris | Edinburgh--London | Kyiv--Wilno | Paris--Zurich | Petrograd--Wilno | Roma--Venezia | Smolensk--Wilno | Venezia--Zagrab | Venezia--Zurich | Warzawa--Wilno | Wien--Zagrab,44.0,6.0,12.0,6.0,0.5,120.0,63.0,0.475,57.0,57.0,58.0,115.0,1.2954545454545454,2.6136363636363638,2.6136363636363638,55.2,48.0,0.968421052631579,0.8421052631578947
208,Learned revised,"2,12,19,24,25,27,28,29,35,38,43,44","38,35,24,43,12,25",Amsterdam--Essen | Amsterdam--London | Athina--Brindisi | Brindisi--Roma | Dieppe--London | Dieppe--Paris | Edinburgh--London | Kyiv--Wilno | Marseille--Zurich | Paris--Zurich | Petrograd--Wilno | Roma--Venezia | Smolensk--Wilno | Venezia--Zagrab | Venezia--Zurich | Warzawa--Wilno | Wien--Zagrab,43.0,6.0,12.0,6.0,0.5,120.0,64.0,0.4666666666666667,56.3854573193196,56.0,56.0,112.0,1.302325581395349,2.604651162790698,2.604651162790698,56.0,56.0,1.0,1.0
209,Original baseline,"1,7,12,18,21,29,30,33,35,38,42,45","38,21,42,12,1,7,35,30",Amsterdam--Bruxelles | Amsterdam--London | Angora--Smyrna | Athina--Smyrna | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Bruxelles--Frankfurt | Bruxelles--Paris | Danzic--Warzawa | Kyiv--Wilno | Lisboa--Madrid | Madrid--Pamplona | Pamplona--Paris | Petrograd--Wilno | Smolensk--Wilno | Warzawa--Wilno,45.0,8.0,12.0,4.0,0.6666666666666666,117.0,43.0,0.6324786324786325,74.0,74.0,59.0,133.0,1.6444444444444444,2.9555555555555557,2.9555555555555557,57.6,24.0,0.7783783783783784,0.32432432432432434
209,Learned revised,"1,7,12,18,21,29,30,33,35,38,42,45","38,21,33,35,7,42,12",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Berlin--Frankfurt | Berlin--Warzawa | Berlin--Wien | Bruxelles--Paris | Budapest--Sarajevo | Danzic--Warzawa | Kyiv--Wilno | Lisboa--Madrid | Madrid--Pamplona | Pamplona--Paris | Petrograd--Wilno | Sarajevo--Sofia | Smolensk--Wilno | Warzawa--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,117.0,53.0,0.5470085470085471,64.81126018287581,64.0,60.0,124.0,1.4545454545454546,2.8181818181818183,2.8181818181818183,42.6,24.0,0.665625,0.375
210,Original baseline,"2,4,9,11,14,22,28,33,36,41,44,45","14,4,2,45",Angora--Constantinople | Angora--Erzurum | Athina--Palermo | Athina--Smyrna | Berlin--Danzic | Berlin--Essen | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Danzic--Riga | Essen--Khobenhaven | Kharkov--Kyiv | Kyiv--Wilno | Riga--Wilno,43.0,4.0,12.0,8.0,0.3333333333333333,137.0,88.0,0.35766423357664234,49.0,49.0,66.0,115.0,1.1395348837209303,2.6744186046511627,2.6744186046511627,47.4,41.0,0.9673469387755101,0.8367346938775511
210,Learned revised,"2,4,9,11,14,22,28,33,36,41,44,45","14,4,2,45",Angora--Constantinople | Angora--Erzurum | Athina--Palermo | Athina--Smyrna | Berlin--Danzic | Berlin--Essen | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Danzic--Riga | Essen--Khobenhaven | Kharkov--Kyiv | Kyiv--Wilno | Riga--Wilno,43.0,4.0,12.0,8.0,0.3333333333333333,137.0,88.0,0.35766423357664234,48.973078441108406,49.0,66.0,115.0,1.1395348837209303,2.6744186046511627,2.6744186046511627,47.4,41.0,0.9673469387755101,0.8367346938775511
211,Original baseline,"0,1,7,11,16,22,23,32,33,36,37,42","23,16,33,0,37,36,1,22,7",Amsterdam--London | Berlin--Wien | Brest--Paris | Brindisi--Roma | Bucuresti--Budapest | Bucuresti--Constantinople | Bucuresti--Kyiv | Bucuresti--Sofia | Budapest--Wien | Budapest--Zagrab | Dieppe--London | Dieppe--Paris | Kyiv--Wilno | Marseille--Paris | Marseille--Zurich | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich,43.0,9.0,12.0,3.0,0.75,104.0,33.0,0.6826923076923077,71.0,71.0,55.0,126.0,1.6511627906976745,2.9302325581395348,2.9302325581395348,71.0,71.0,1.0,1.0
211,Learned revised,"0,1,7,11,16,22,23,32,33,36,37,42","23,16,33,0,37,36,1,22,11",Barcelona--Madrid | Barcelona--Marseille | Berlin--Wien | Brest--Paris | Brindisi--Roma | Bucuresti--Budapest | Bucuresti--Constantinople | Bucuresti--Sofia | Budapest--Wien | Budapest--Zagrab | Dieppe--London | Dieppe--Paris | Marseille--Paris | Marseille--Zurich | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich,41.0,9.0,12.0,3.0,0.75,104.0,37.0,0.6442307692307693,67.83288370143615,67.0,53.0,120.0,1.6341463414634145,2.926829268292683,2.926829268292683,67.0,67.0,1.0,1.0
212,Original baseline,"1,2,4,7,10,15,24,26,29,30,33,38","38,4,29,26,2,30,10",Angora--Constantinople | Athina--Brindisi | Athina--Smyrna | Brindisi--Roma | Bucuresti--Constantinople | Bucuresti--Kyiv | Bucuresti--Sevastopol | Constantinople--Smyrna | Kharkov--Rostov | Kyiv--Smolensk | Kyiv--Wilno | Petrograd--Wilno | Riga--Wilno | Rostov--Sochi | Sevastopol--Sochi,42.0,7.0,12.0,5.0,0.5833333333333334,97.0,42.0,0.5670103092783505,55.0,55.0,59.0,114.0,1.3095238095238095,2.7142857142857144,2.7142857142857144,52.4,42.0,0.9527272727272728,0.7636363636363637
212,Learned revised,"1,2,4,7,10,15,24,26,29,30,33,38","38,4,29,26,2,30,10",Angora--Constantinople | Athina--Brindisi | Athina--Smyrna | Brindisi--Roma | Bucuresti--Constantinople | Bucuresti--Kyiv | Bucuresti--Sevastopol | Constantinople--Smyrna | Kharkov--Rostov | Kyiv--Smolensk | Kyiv--Wilno | Petrograd--Wilno | Riga--Wilno | Rostov--Sochi | Sevastopol--Sochi,42.0,7.0,12.0,5.0,0.5833333333333334,97.0,42.0,0.5670103092783505,54.0412358096374,55.0,59.0,114.0,1.3095238095238095,2.7142857142857144,2.7142857142857144,52.4,42.0,0.9527272727272728,0.7636363636363637
213,Original baseline,"2,3,5,6,13,17,20,21,26,27,31,40","3,21,17,27,13,20,40",Amsterdam--Bruxelles | Barcelona--Pamplona | Berlin--Essen | Berlin--Warzawa | Brest--Paris | Bruxelles--Frankfurt | Bruxelles--Paris | Essen--Frankfurt | Frankfurt--Munchen | Kyiv--Smolensk | Kyiv--Warzawa | Moskva--Smolensk | Munchen--Venezia | Palermo--Roma | Pamplona--Paris | Roma--Venezia | Venezia--Zagrab,43.0,7.0,12.0,5.0,0.5833333333333334,112.0,44.0,0.6071428571428571,68.0,68.0,57.0,125.0,1.5813953488372092,2.9069767441860463,2.9069767441860463,54.8,25.0,0.8058823529411764,0.36764705882352944
213,Learned revised,"2,3,5,6,13,17,20,21,26,27,31,40","21,17,27,13,20,3,40",Amsterdam--Bruxelles | Barcelona--Pamplona | Brest--Paris | Bruxelles--Frankfurt | Bruxelles--Paris | Budapest--Kyiv | Budapest--Zagrab | Essen--Frankfurt | Frankfurt--Munchen | Kyiv--Smolensk | Moskva--Smolensk | Munchen--Venezia | Palermo--Roma | Pamplona--Paris | Roma--Venezia | Venezia--Zagrab,41.0,7.0,12.0,5.0,0.5833333333333334,112.0,44.0,0.6071428571428571,68.2256929096931,68.0,58.0,126.0,1.6585365853658536,3.073170731707317,3.073170731707317,56.8,35.0,0.8352941176470587,0.5147058823529411
214,Original baseline,"2,6,7,12,14,21,23,29,35,36,39,43","14,6,2,29,23,21",Amsterdam--Bruxelles | Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Brest--Paris | Bruxelles--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Wilno | Marseille--Paris | Pamplona--Paris | Rostov--Sochi,43.0,6.0,12.0,6.0,0.5,110.0,59.0,0.4636363636363636,51.0,51.0,66.0,117.0,1.186046511627907,2.7209302325581395,2.7209302325581395,45.8,32.0,0.8980392156862744,0.6274509803921569
214,Learned revised,"2,6,7,12,14,21,23,29,35,36,39,43","23,14,43,21,36",Amsterdam--London | Athina--Palermo | Athina--Smyrna | Brest--Paris | Brindisi--Roma | Constantinople--Smyrna | Dieppe--London | Dieppe--Paris | Edinburgh--London | Marseille--Paris | Marseille--Roma | Marseille--Zurich | Palermo--Roma | Pamplona--Paris,42.0,5.0,12.0,7.0,0.4166666666666667,110.0,61.0,0.44545454545454544,49.733537400175926,49.0,67.0,116.0,1.1666666666666667,2.761904761904762,2.761904761904762,46.0,41.0,0.9387755102040817,0.8367346938775511
215,Original baseline,"3,4,7,19,20,24,26,27,32,35,43,44","3,7,19,35,4,43,24",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Athina--Sofia | Berlin--Essen | Berlin--Warzawa | Bruxelles--Paris | Bucuresti--Kyiv | Bucuresti--Sofia | Danzic--Riga | Danzic--Warzawa | Edinburgh--London | Kyiv--Smolensk | Kyiv--Warzawa | Kyiv--Wilno,41.0,7.0,12.0,5.0,0.5833333333333334,124.0,49.0,0.6048387096774194,75.0,75.0,57.0,132.0,1.829268292682927,3.2195121951219514,3.2195121951219514,75.0,75.0,1.0,1.0
215,Learned revised,"3,4,7,19,20,24,26,27,32,35,43,44","24,43,20,35,7,19,3",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Athina--Brindisi | Brindisi--Roma | Danzic--Warzawa | Dieppe--London | Dieppe--Paris | Edinburgh--London | Kyiv--Wilno | Paris--Zurich | Roma--Venezia | Smolensk--Wilno | Venezia--Zagrab | Venezia--Zurich | Warzawa--Wien | Warzawa--Wilno | Wien--Zagrab,44.0,7.0,12.0,5.0,0.5833333333333334,124.0,52.0,0.5806451612903226,72.24358511824343,72.0,57.0,129.0,1.6363636363636365,2.9318181818181817,2.9318181818181817,72.0,72.0,1.0,1.0
216,Original baseline,"2,5,13,19,23,28,31,32,35,37,39,43","23,13,39,43,37,28,31",Athina--Brindisi | Athina--Sarajevo | Athina--Smyrna | Brest--Paris | Bucuresti--Budapest | Bucuresti--Sevastopol | Budapest--Zagrab | Dieppe--London | Dieppe--Paris | Edinburgh--London | Marseille--Paris | Marseille--Zurich | Sarajevo--Sofia | Sarajevo--Zagrab | Venezia--Zagrab | Venezia--Zurich,45.0,7.0,12.0,5.0,0.5833333333333334,101.0,40.0,0.6039603960396039,61.0,61.0,65.0,126.0,1.3555555555555556,2.8,2.8,60.0,56.0,0.9836065573770492,0.9180327868852459
216,Learned revised,"2,5,13,19,23,28,31,32,35,37,39,43","23,13,39,43,37,28,31",Athina--Brindisi | Athina--Sarajevo | Athina--Smyrna | Brest--Paris | Bucuresti--Budapest | Bucuresti--Sevastopol | Budapest--Zagrab | Dieppe--London | Dieppe--Paris | Edinburgh--London | Marseille--Paris | Marseille--Zurich | Sarajevo--Sofia | Sarajevo--Zagrab | Venezia--Zagrab | Venezia--Zurich,45.0,7.0,12.0,5.0,0.5833333333333334,101.0,40.0,0.6039603960396039,60.74313756221438,61.0,65.0,126.0,1.3555555555555556,2.8,2.8,60.0,56.0,0.9836065573770492,0.9180327868852459
217,Original baseline,"2,3,5,6,7,10,15,17,26,32,36,37","3,7,6,2,26,32",Amsterdam--Essen | Angora--Constantinople | Athina--Sofia | Berlin--Essen | Berlin--Warzawa | Bucuresti--Constantinople | Bucuresti--Kyiv | Bucuresti--Sofia | Essen--Frankfurt | Essen--Khobenhaven | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Smolensk | Kyiv--Warzawa | Kyiv--Wilno,43.0,6.0,12.0,6.0,0.5,102.0,46.0,0.5490196078431373,56.0,56.0,60.0,116.0,1.302325581395349,2.697674418604651,2.697674418604651,56.0,56.0,1.0,1.0
217,Learned revised,"2,3,5,6,7,10,15,17,26,32,36,37","15,17,3,7,6,2",Amsterdam--Essen | Angora--Constantinople | Athina--Sofia | Barcelona--Pamplona | Berlin--Essen | Berlin--Warzawa | Bruxelles--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Bucuresti--Sofia | Dieppe--Paris | Kharkov--Kyiv | Kyiv--Warzawa | Kyiv--Wilno | Madrid--Pamplona | Pamplona--Paris,45.0,6.0,12.0,6.0,0.5,102.0,43.0,0.5784313725490197,59.58219453223259,59.0,64.0,123.0,1.3111111111111111,2.7333333333333334,2.7333333333333334,55.8,43.0,0.9457627118644067,0.7288135593220338
218,Original baseline,"0,9,10,11,17,22,27,29,32,34,40,43","32,34,29,40,10,0",Angora--Erzurum | Angora--Smyrna | Athina--Palermo | Athina--Smyrna | Constantinople--Smyrna | Erzurum--Sochi | Essen--Frankfurt | Essen--Khobenhaven | Kharkov--Kyiv | Kharkov--Moskva | Kharkov--Rostov | Palermo--Roma | Roma--Venezia | Rostov--Sochi,42.0,6.0,12.0,6.0,0.5,121.0,65.0,0.4628099173553719,56.0,56.0,64.0,120.0,1.3333333333333333,2.857142857142857,2.857142857142857,48.4,18.0,0.8642857142857142,0.32142857142857145
218,Learned revised,"0,9,10,11,17,22,27,29,32,34,40,43","34,29,40,10,0,9",Angora--Erzurum | Angora--Smyrna | Athina--Palermo | Athina--Smyrna | Constantinople--Smyrna | Erzurum--Sochi | Frankfurt--Munchen | Kharkov--Kyiv | Kharkov--Moskva | Kharkov--Rostov | Moskva--Smolensk | Munchen--Venezia | Palermo--Roma | Roma--Venezia | Rostov--Sochi,43.0,6.0,12.0,6.0,0.5,121.0,57.0,0.5289256198347108,63.29850061421945,64.0,64.0,128.0,1.4883720930232558,2.9767441860465116,2.9767441860465116,51.2,13.0,0.8,0.203125
219,Original baseline,"6,8,10,17,21,31,34,35,36,37,43,45","21,17,35,8,31,10,43,36",Amsterdam--Bruxelles | Amsterdam--London | Athina--Brindisi | Athina--Smyrna | Athina--Sofia | Barcelona--Pamplona | Berlin--Warzawa | Brindisi--Roma | Bruxelles--Paris | Edinburgh--London | Moskva--Smolensk | Pamplona--Paris | Paris--Zurich | Roma--Venezia | Smolensk--Wilno | Venezia--Zurich | Warzawa--Wilno,45.0,8.0,12.0,4.0,0.6666666666666666,116.0,43.0,0.6293103448275862,73.0,73.0,61.0,134.0,1.6222222222222222,2.977777777777778,2.977777777777778,67.4,58.0,0.9232876712328768,0.7945205479452054
219,Learned revised,"6,8,10,17,21,31,34,35,36,37,43,45","21,17,34,35,8,45,6",Amsterdam--Bruxelles | Angora--Erzurum | Angora--Smyrna | Athina--Smyrna | Barcelona--Pamplona | Berlin--Essen | Berlin--Warzawa | Bruxelles--Paris | Erzurum--Sochi | Essen--Khobenhaven | Kharkov--Moskva | Kharkov--Rostov | Moskva--Smolensk | Pamplona--Paris | Rostov--Sochi | Smolensk--Wilno | Warzawa--Wilno,45.0,7.0,12.0,5.0,0.5833333333333334,116.0,46.0,0.603448275862069,71.12204625397786,70.0,60.0,130.0,1.5555555555555556,2.888888888888889,2.888888888888889,64.8,55.0,0.9257142857142857,0.7857142857142857
220,Original baseline,"1,7,9,10,15,22,25,36,37,38,39,41","38,15,41,7,9,22,1,25",Amsterdam--Frankfurt | Amsterdam--London | Berlin--Frankfurt | Berlin--Warzawa | Berlin--Wien | Brest--Dieppe | Dieppe--Paris | Essen--Frankfurt | Frankfurt--Paris | Kyiv--Wilno | Madrid--Pamplona | Marseille--Paris | Pamplona--Paris | Petrograd--Wilno | Smolensk--Wilno | Warzawa--Wilno,45.0,8.0,12.0,4.0,0.6666666666666666,110.0,26.0,0.7636363636363637,84.0,84.0,63.0,147.0,1.8666666666666667,3.2666666666666666,3.2666666666666666,64.2,22.0,0.7642857142857143,0.2619047619047619
220,Learned revised,"1,7,9,10,15,22,25,36,37,38,39,41","38,15,41,9,7,22,1,39",Amsterdam--Frankfurt | Amsterdam--London | Berlin--Frankfurt | Berlin--Warzawa | Berlin--Wien | Brest--Dieppe | Budapest--Wien | Dieppe--Paris | Frankfurt--Paris | Kyiv--Wilno | Madrid--Pamplona | Pamplona--Paris | Paris--Zurich | Petrograd--Wilno | Smolensk--Wilno | Warzawa--Wilno,43.0,8.0,12.0,4.0,0.6666666666666666,110.0,28.0,0.7454545454545455,82.89689210223355,82.0,59.0,141.0,1.9069767441860466,3.2790697674418605,3.2790697674418605,61.0,14.0,0.7439024390243902,0.17073170731707318
221,Original baseline,"12,14,15,18,20,26,32,35,37,43,44,45","14,15,44,32,12,20,18,37",Athina--Palermo | Athina--Smyrna | Berlin--Essen | Berlin--Wien | Brindisi--Roma | Cadiz--Madrid | Constantinople--Smyrna | Dieppe--Paris | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Paris | Khobenhaven--Stockholm | Madrid--Pamplona | Pamplona--Paris | Roma--Venezia | Venezia--Zagrab | Wien--Zagrab,45.0,8.0,12.0,4.0,0.6666666666666666,128.0,56.0,0.5625,72.0,72.0,63.0,135.0,1.6,3.0,3.0,64.6,43.0,0.8972222222222221,0.5972222222222222
221,Learned revised,"12,14,15,18,20,26,32,35,37,43,44,45","14,35,15,26,32,12",Athina--Palermo | Athina--Smyrna | Berlin--Essen | Berlin--Wien | Constantinople--Smyrna | Dieppe--Paris | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Paris | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Wilno | Madrid--Pamplona | Pamplona--Paris | Smolensk--Wilno | Warzawa--Wilno,45.0,6.0,12.0,6.0,0.5,128.0,85.0,0.3359375,41.753236763779306,43.0,66.0,109.0,0.9555555555555556,2.422222222222222,2.422222222222222,39.8,35.0,0.9255813953488371,0.813953488372093
222,Original baseline,"2,5,11,12,18,20,21,22,30,32,33,40","21,11,12,20,22,18,40",Amsterdam--Bruxelles | Amsterdam--London | Berlin--Wien | Bruxelles--Paris | Budapest--Kyiv | Budapest--Wien | Kyiv--Smolensk | Madrid--Pamplona | Moskva--Smolensk | Munchen--Venezia | Munchen--Wien | Munchen--Zurich | Palermo--Roma | Pamplona--Paris | Paris--Zurich | Roma--Venezia | Wien--Zagrab,45.0,7.0,12.0,5.0,0.5833333333333334,101.0,35.0,0.6534653465346535,66.0,66.0,65.0,131.0,1.4666666666666666,2.911111111111111,2.911111111111111,63.0,51.0,0.9545454545454546,0.7727272727272727
222,Learned revised,"2,5,11,12,18,20,21,22,30,32,33,40","21,11,12,20,22,18,40",Amsterdam--Bruxelles | Amsterdam--London | Berlin--Wien | Bruxelles--Paris | Budapest--Kyiv | Budapest--Wien | Kyiv--Smolensk | Madrid--Pamplona | Moskva--Smolensk | Munchen--Venezia | Munchen--Wien | Munchen--Zurich | Palermo--Roma | Pamplona--Paris | Paris--Zurich | Roma--Venezia | Wien--Zagrab,45.0,7.0,12.0,5.0,0.5833333333333334,101.0,35.0,0.6534653465346535,67.35351864638642,66.0,65.0,131.0,1.4666666666666666,2.911111111111111,2.911111111111111,63.0,51.0,0.9545454545454546,0.7727272727272727
223,Original baseline,"1,5,13,18,20,23,25,26,28,34,38,45","23,13,20,1,18,25,5,45",Berlin--Essen | Berlin--Wien | Brest--Paris | Bucuresti--Budapest | Bucuresti--Sevastopol | Budapest--Wien | Dieppe--London | Dieppe--Paris | Erzurum--Sevastopol | Essen--Khobenhaven | Khobenhaven--Stockholm | Marseille--Paris | Marseille--Zurich | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich | Wien--Zagrab,44.0,8.0,12.0,4.0,0.6666666666666666,107.0,27.0,0.7476635514018691,80.0,80.0,60.0,140.0,1.8181818181818181,3.1818181818181817,3.1818181818181817,80.0,80.0,1.0,1.0
223,Learned revised,"1,5,13,18,20,23,25,26,28,34,38,45","38,23,13,20,1,18,25,5,34",Berlin--Essen | Berlin--Wien | Brest--Paris | Dieppe--London | Dieppe--Paris | Erzurum--Sochi | Essen--Khobenhaven | Khobenhaven--Stockholm | Kyiv--Wilno | Marseille--Paris | Marseille--Zurich | Petrograd--Wilno | Roma--Venezia | Rostov--Sochi | Venezia--Zagrab | Venezia--Zurich | Wien--Zagrab,42.0,9.0,12.0,3.0,0.75,107.0,37.0,0.6542056074766355,70.24427993920675,70.0,53.0,123.0,1.6666666666666667,2.9285714285714284,2.9285714285714284,70.0,70.0,1.0,1.0
224,Original baseline,"0,7,10,15,18,20,25,26,27,32,33,38","38,15,32,25,27,18,7",Amsterdam--Frankfurt | Barcelona--Marseille | Berlin--Essen | Berlin--Warzawa | Dieppe--Paris | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Munchen | Kyiv--Wilno | Madrid--Pamplona | Marseille--Roma | Marseille--Zurich | Munchen--Zurich | Pamplona--Paris | Petrograd--Wilno | Warzawa--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,94.0,38.0,0.5957446808510638,56.0,56.0,62.0,118.0,1.2727272727272727,2.6818181818181817,2.6818181818181817,48.6,39.0,0.8678571428571429,0.6964285714285714
224,Learned revised,"0,7,10,15,18,20,25,26,27,32,33,38","38,15,33,0,10,18,7",Amsterdam--Frankfurt | Berlin--Frankfurt | Berlin--Wien | Budapest--Kyiv | Budapest--Sarajevo | Budapest--Wien | Budapest--Zagrab | Constantinople--Smyrna | Constantinople--Sofia | Dieppe--Paris | Kyiv--Wilno | Madrid--Pamplona | Pamplona--Paris | Petrograd--Wilno | Roma--Venezia | Sarajevo--Sofia | Venezia--Zagrab,45.0,7.0,12.0,5.0,0.5833333333333334,94.0,36.0,0.6170212765957447,58.05974738697711,58.0,65.0,123.0,1.288888888888889,2.7333333333333334,2.7333333333333334,51.6,46.0,0.8896551724137931,0.7931034482758621
225,Original baseline,"1,4,6,10,17,18,21,22,28,39,40,43","4,6,40,10,18,28",Athina--Palermo | Athina--Smyrna | Athina--Sofia | Berlin--Danzic | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Danzic--Riga | Kyiv--Smolensk | Kyiv--Wilno | Moskva--Smolensk | Palermo--Roma | Riga--Wilno | Sarajevo--Sofia,44.0,6.0,12.0,6.0,0.5,125.0,59.0,0.528,66.0,66.0,69.0,135.0,1.5,3.0681818181818183,3.0681818181818183,64.4,58.0,0.9757575757575758,0.8787878787878788
